timestamp,Basel Temperature Max,Basel Temperature Min,Basel Temperature Mean
20211114T0000,12.370529,5.3605285,9.226362
20211115T0000,9.270529,4.540529,5.810945
20211116T0000,8.270529,2.9705286,5.3321958
20211117T0000,8.770529,3.3405285,5.4992785
20211118T0000,10.290529,2.9105287,6.3313622
20211119T0000,10.830529,2.9005284,6.7101116
20211120T0000,12.3005295,2.7705286,6.620113
20211121T0000,10.660529,4.4505286,6.6834455
20211122T0000,10.410529,4.4405284,6.6209455
20211123T0000,9.180529,-1.8494713,2.1880286
20211124T0000,7.4605284,-2.3694715,1.4630286
20211125T0000,6.5005283,-1.0794713,2.3059452
20211126T0000,5.9505286,0.84052867,3.3071954
20211127T0000,6.0705285,-0.12947133,3.5771952
20211128T0000,4.4705286,-0.22947133,2.1063623
20211129T0000,4.5905285,-0.019471344,2.062195
20211130T0000,6.1605287,0.06052866,3.6121953
20211201T0000,11.230529,6.0005283,7.9855294
20211202T0000,5.7305284,-0.25947133,3.3980284
20211203T0000,4.9305286,-1.5194713,1.7842788
20211204T0000,11.350529,2.1305285,6.9005294
20211205T0000,6.8305287,1.1205287,3.365112
20211206T0000,4.9905286,1.0005287,2.7451117
20211207T0000,7.9905286,2.1005285,4.3834453
20211208T0000,7.1105285,3.2405286,4.7996955
20211209T0000,5.7605286,0.6305287,3.0634449
20211210T0000,5.5805287,-0.069471344,2.260945
20211211T0000,4.9505286,0.65052867,2.5155284
20211212T0000,6.3105288,-0.7494713,3.0663621
20211213T0000,7.4605284,2.4905286,4.6142783
20211214T0000,8.470529,0.5805287,4.6346955
20211215T0000,6.8305287,2.4505286,4.0567784
20211216T0000,6.5305285,1.9105287,3.6542788
20211217T0000,2.7305286,-0.9294713,0.7851121
20211218T0000,5.7805285,-0.9894713,1.077612
20211219T0000,3.6905286,-0.5394713,1.042612
20211220T0000,5.3305287,-1.0994713,0.90469545
20211221T0000,2.7405286,-5.3094716,-1.5236382
20211222T0000,3.2405286,-2.9294715,-1.1203047
20211223T0000,7.6205287,-1.7494713,3.3626118
20211224T0000,11.930529,4.0505285,7.5717793
20211225T0000,10.920529,6.5805287,8.360112
20211226T0000,9.320529,3.6105285,6.840112
20211227T0000,11.740529,2.1105285,7.0730286
20211228T0000,12.590529,6.5805287,9.589278
20211229T0000,13.290529,7.2805285,9.620112
20211230T0000,15.260529,11.110529,12.589696
20211231T0000,13.740529,5.9905286,10.085113
20220101T0000,13.560529,5.8405285,8.898862
20220102T0000,16.270529,6.3905287,10.478028
20220103T0000,13.220529,9.530529,11.28428
20220104T0000,16.89053,5.9205284,11.325947
20220105T0000,6.790529,1.3005286,3.4992788
20220106T0000,4.3305287,-0.6694713,1.9463621
20220107T0000,4.0705285,-0.7494713,1.7388619
20220108T0000,6.9605284,0.030528657,3.9317787
20220109T0000,6.4205284,1.7205287,3.607612
20220110T0000,4.8205285,-0.7994713,1.6626118
20220111T0000,4.8605285,-2.1494715,0.18177867
20220112T0000,3.2905285,-4.5394716,-1.4298881
20220113T0000,3.7305286,-3.7494714,-0.3003048
20220114T0000,6.9005284,-1.2594713,1.8455286
20220115T0000,7.5805287,-0.20947134,2.5842783
20220116T0000,5.5305285,0.45052865,2.9755287
20220117T0000,6.8405285,2.8805285,4.424696
20220118T0000,6.8005285,0.30052868,2.6163619
20220119T0000,7.3505287,-1.0094713,2.416362
20220120T0000,4.8505287,-0.50947136,2.1946952
20220121T0000,5.9505286,-2.4894714,0.39302874
20220122T0000,4.8105288,-0.42947134,1.9476122
20220123T0000,6.1905284,-0.5394713,2.2151122
20220124T0000,6.8605285,-0.65947133,1.8717786
20220125T0000,6.9305286,0.010528658,3.4226115
20220126T0000,7.5705285,0.47052866,3.5038621
20220127T0000,5.9005284,1.2605287,3.0630286
20220128T0000,7.4805284,0.79052866,3.6126118
20220129T0000,8.460529,0.46052867,5.074695
20220130T0000,8.130529,2.3205285,5.974279
20220131T0000,5.3605285,1.6705287,3.1988614
20220201T0000,5.8505287,0.6905287,3.257612
20220202T0000,9.320529,5.0905285,7.239696
20220203T0000,11.180529,3.6205285,8.265113
20220204T0000,10.360529,4.8505287,7.4267774
20220205T0000,8.150529,0.62052864,3.9542787
20220206T0000,9.270529,2.5905285,6.127195
20220207T0000,8.030529,1.1905286,4.301361
20220208T0000,10.760529,-0.39947134,4.9767785
20220209T0000,11.830529,1.5005287,6.3517795
20220210T0000,12.560529,3.5305285,7.6701126
20220211T0000,7.2505283,0.12052866,4.4876113
20220212T0000,8.260529,-0.64947134,3.4030287
20220213T0000,11.870529,-1.1594714,5.3409457
20220214T0000,9.250529,-1.2994714,5.458445
20220215T0000,8.020529,3.7105286,5.745945
20220216T0000,11.990529,5.0105286,8.982612
20220217T0000,12.590529,8.900529,10.391363
20220218T0000,17.72053,5.6505284,10.73178
20220219T0000,8.580529,3.8705285,5.947195
20220220T0000,12.360529,4.4105287,8.346778
20220221T0000,8.970529,4.3305287,6.4267793
20220222T0000,9.960529,3.1005285,6.5342784
20220223T0000,12.270529,6.6005287,8.954695
20220224T0000,13.570529,3.2505286,8.436362
20220225T0000,7.3605285,0.90052867,4.364279
20220226T0000,7.6805286,0.25052866,3.3942788
20220227T0000,9.3005295,-1.0194713,3.2071953
20220228T0000,9.900529,-1.0494714,3.4288619
20220301T0000,10.080529,-0.36947134,4.777612
20220302T0000,11.630529,-0.27947134,6.2734456
20220303T0000,12.370529,3.3905284,7.2580285
20220304T0000,9.980529,-0.76947135,4.1326118
20220305T0000,8.310529,-1.4294714,2.9655287
20220306T0000,8.170529,-1.5294713,2.265529
20220307T0000,7.3205285,-2.7094715,1.8255286
20220308T0000,10.030529,-2.0794713,3.1992786
20220309T0000,12.710529,0.60052866,6.285528
20220310T0000,14.400529,1.0305287,7.6663623
20220311T0000,15.420529,-0.07947134,7.865112
20220312T0000,14.430529,3.6405284,8.850529
20220313T0000,15.860529,4.1505284,10.14803
20220314T0000,14.970529,5.6505284,10.488446
20220315T0000,18.530529,7.1905284,13.111779
20220316T0000,20.000528,8.720529,13.902614
20220317T0000,17.48053,7.2105284,11.660527
20220318T0000,16.330528,5.2305284,10.581779
20220319T0000,15.140529,2.0405285,9.296362
20220320T0000,17.240528,5.2705283,10.641779
20220321T0000,17.410528,3.6305285,10.157195
20220322T0000,16.490528,4.6205287,10.905529
20220323T0000,17.72053,5.6305285,11.637195
20220324T0000,18.81053,7.0605288,12.680528
20220325T0000,18.82053,6.4305286,12.289696
20220326T0000,19.990528,5.1105285,11.512196
20220327T0000,19.21053,4.6505284,12.637196
20220328T0000,21.010529,6.8005285,14.60928
20220329T0000,19.63053,10.910529,15.40136
20220330T0000,13.990529,9.950529,12.081361
20220331T0000,12.500529,6.7505283,9.083862
20220401T0000,6.3405285,0.8205287,3.3034449
20220402T0000,4.0105286,0.41052866,2.1376116
20220403T0000,7.7305284,0.070528656,3.905945
20220404T0000,10.030529,-0.6094713,5.305112
20220405T0000,14.170529,6.7805285,10.263028
20220406T0000,14.670529,5.6205287,11.187196
20220407T0000,14.790529,8.860529,12.020528
20220408T0000,15.0505295,6.9505286,10.993862
20220409T0000,9.810529,1.1605287,5.783028
20220410T0000,11.850529,1.3305286,7.075945
20220411T0000,19.190529,2.3005285,10.966781
20220412T0000,24.020529,6.2805285,15.987197
20220413T0000,23.13053,13.470529,18.402197
20220414T0000,18.260529,12.980529,15.83303
20220415T0000,20.360529,11.740529,15.151779
20220416T0000,17.340528,7.3305287,11.705947
20220417T0000,18.170528,2.0805285,10.318029
20220418T0000,17.580528,2.2505286,11.070529
20220419T0000,18.65053,5.2005286,12.821362
20220420T0000,18.440529,6.6205287,12.902198
20220421T0000,19.250528,4.040529,11.580945
20220422T0000,18.97053,5.1005287,12.571778
20220423T0000,17.180529,10.350529,13.609279
20220424T0000,15.690529,7.540529,11.626779
20220425T0000,15.030529,9.990529,11.89928
20220426T0000,14.650529,8.620529,11.339279
20220427T0000,18.45053,6.4105287,11.985112
20220428T0000,20.610529,5.0205283,13.056779
20220429T0000,20.530529,5.7405286,14.068028
20220430T0000,16.170528,9.210529,13.417613
20220501T0000,17.440529,7.9505286,12.683864
20220502T0000,19.82053,8.330529,14.522195
20220503T0000,20.48053,9.180529,15.468029
20220504T0000,18.660528,11.660529,15.131362
20220505T0000,15.140529,10.380529,12.602196
20220506T0000,19.280529,10.630529,14.584279
20220507T0000,19.80053,10.900529,15.38428
20220508T0000,20.280529,10.520529,15.757195
20220509T0000,22.910528,10.780529,17.079279
20220510T0000,25.15053,13.230529,19.82553
20220511T0000,27.940529,14.960529,21.803444
20220512T0000,24.860529,16.180529,20.243862
20220513T0000,24.420528,15.290529,19.49303
20220514T0000,24.04053,13.020529,18.680529
20220515T0000,28.170528,14.110529,21.977613
20220516T0000,25.14053,16.70053,20.923447
20220517T0000,26.490528,15.110529,21.639696
20220518T0000,28.57053,15.200529,22.660528
20220519T0000,28.95053,15.090529,23.211779
20220520T0000,32.84053,16.170528,25.506365
20220521T0000,25.56053,16.090528,20.632612
20220522T0000,26.72053,13.390529,21.166365
20220523T0000,28.98053,16.23053,21.565111
20220524T0000,19.79053,14.000529,16.86553
20220525T0000,22.32053,12.130529,17.390114
20220526T0000,22.530529,11.080529,18.032612
20220527T0000,23.410528,12.910529,18.950113
20220528T0000,19.170528,11.010529,15.380113
20220529T0000,17.360529,8.010529,13.374695
20220530T0000,20.340528,5.7405286,14.128445
20220531T0000,23.430529,10.160529,17.377613
20220601T0000,23.600529,10.440529,18.051361
20220602T0000,25.63053,12.240529,20.161364
20220603T0000,28.000528,16.410528,21.37928
20220604T0000,29.410528,17.14053,23.878862
20220605T0000,27.520529,16.270529,21.689695
20220606T0000,23.930529,14.670529,20.19303
20220607T0000,20.96053,14.340529,17.735947
20220608T0000,22.490528,12.830529,16.965528
20220609T0000,17.87053,12.110529,15.429696
20220610T0000,23.97053,11.220529,18.538862
20220611T0000,27.62053,14.530529,21.843445
20220612T0000,30.57053,17.22053,24.286364
20220613T0000,25.87053,15.590529,21.109276
20220614T0000,27.920528,12.230529,20.933031
20220615T0000,32.48053,13.630529,24.957611
20220616T0000,31.010529,18.500528,26.034279
20220617T0000,30.670528,16.530529,24.549278
20220618T0000,34.96053,17.770529,27.012611
20220619T0000,36.33053,21.990528,29.322195
20220620T0000,31.71053,20.520529,25.956362
20220621T0000,32.24053,15.820529,25.130112
20220622T0000,26.38053,19.89053,23.201777
20220623T0000,30.62053,18.57053,24.800116
20220624T0000,21.580528,15.400529,18.736364
20220625T0000,27.850529,12.330529,21.359695
20220626T0000,29.80053,18.520529,24.237196
20220627T0000,24.54053,18.170528,20.73303
20220628T0000,26.98053,17.410528,21.74428
20220629T0000,26.88053,18.690529,22.657196
20220630T0000,31.170528,13.570529,22.261362
20220701T0000,21.030529,12.3005295,16.430529
20220702T0000,27.79053,11.910529,21.017612
20220703T0000,30.590528,17.48053,24.550943
20220704T0000,26.79053,17.87053,22.585531
20220705T0000,27.660528,18.520529,23.24553
20220706T0000,25.81053,14.640529,20.363028
20220707T0000,24.90053,14.0505295,20.458445
20220708T0000,24.06053,11.530529,18.745943
20220709T0000,27.57053,13.320529,21.355112
20220710T0000,24.63053,14.390529,19.528028
20220711T0000,27.47053,12.140529,20.654696
20220712T0000,28.31053,15.8005295,22.564697
20220713T0000,32.17053,15.290529,25.04011
20220714T0000,34.59053,20.840528,28.118446
20220715T0000,28.70053,15.930529,22.4047
20220716T0000,28.240528,14.630529,21.686363
20220717T0000,30.350529,13.710529,22.63886
20220718T0000,33.12053,16.65053,25.45136
20220719T0000,35.060528,18.32053,27.573446
20220720T0000,34.82053,22.190529,28.080948
20220721T0000,29.840528,18.87053,24.782614
20220722T0000,32.34053,17.770529,26.012194
20220723T0000,29.530529,20.20053,25.208448
20220724T0000,31.510529,19.14053,25.997198
20220725T0000,34.19053,21.740528,27.763863
20220726T0000,27.530529,20.020529,24.169275
20220727T0000,26.360529,15.820529,21.494698
20220728T0000,29.73053,13.770529,22.575945
20220729T0000,29.87053,17.670528,22.998446
20220730T0000,28.850529,16.56053,23.50178
20220731T0000,31.38053,17.96053,25.180529
20220801T0000,31.090528,19.22053,25.51178
20220802T0000,30.39053,18.750528,25.242613
20220803T0000,33.37053,19.71053,27.16553
20220804T0000,35.950527,22.740528,29.525526
20220805T0000,34.700527,20.170528,28.325949
20220806T0000,25.97053,17.40053,21.517614
20220807T0000,28.770529,12.5505295,21.020945
20220808T0000,29.47053,14.310529,21.96553
20220809T0000,29.990528,15.320529,22.849699
20220810T0000,29.500528,15.3005295,22.418444
20220811T0000,29.73053,14.700529,22.670944
20220812T0000,28.590528,14.810529,22.085945
20220813T0000,29.090528,13.410529,21.674696
20220814T0000,30.190529,14.250529,21.898863
20220815T0000,25.20053,16.110529,21.085112
20220816T0000,30.22053,16.54053,23.85553
20220817T0000,31.500528,18.240528,24.01178
20220818T0000,21.88053,17.97053,19.752611
20220819T0000,24.260529,17.190529,20.35386
20220820T0000,24.440529,17.20053,20.52303
20220821T0000,26.21053,15.310529,21.395945
20220822T0000,26.97053,17.100529,22.390945
20220823T0000,28.330528,17.420528,22.953445
20220824T0000,29.490528,16.65053,23.127195
20220825T0000,29.910528,17.32053,23.865526
20220826T0000,29.350529,19.07053,23.800116
20220827T0000,24.37053,17.600529,20.955114
20220828T0000,26.47053,14.870529,21.084282
20220829T0000,28.13053,15.680529,22.298027
20220830T0000,29.05053,16.600529,23.500113
20220831T0000,23.40053,16.420528,20.454279
20220901T0000,25.14053,13.910529,19.46428
20220902T0000,26.55053,13.410529,20.147612
20220903T0000,23.580528,16.680529,20.295944
20220904T0000,27.490528,15.080529,21.801363
20220905T0000,29.580528,16.87053,23.234278
20220906T0000,29.830528,19.940529,25.293863
20220907T0000,28.39053,18.64053,22.900528
20220908T0000,23.280529,14.700529,19.387194
20220909T0000,21.81053,13.610529,18.005114
20220910T0000,19.510529,14.750529,16.930944
20220911T0000,23.56053,13.380529,18.270529
20220912T0000,26.15053,12.8005295,19.155529
20220913T0000,30.090528,14.470529,22.347616
20220914T0000,27.100529,19.660528,22.638445
20220915T0000,21.95053,15.740529,18.70678
20220916T0000,16.72053,9.780529,14.313446
20220917T0000,14.280529,7.7605286,11.074696
20220918T0000,17.65053,7.6005287,12.892196
20220919T0000,17.090528,10.290529,13.123444
20220920T0000,17.40053,7.3705287,12.155946
20220921T0000,18.90053,5.8205285,12.170527
20220922T0000,19.190529,6.0505285,12.58553
20220923T0000,22.90053,6.7005286,15.691363
20220924T0000,19.240528,12.490529,15.813862
20220925T0000,17.440529,10.720529,14.432612
20220926T0000,17.57053,10.210529,13.669696
20220927T0000,13.130529,7.7805285,10.577195
20220928T0000,12.120529,9.710529,10.670947
20220929T0000,12.590529,8.5505295,10.257195
20220930T0000,16.420528,7.4105287,11.566779
20221001T0000,16.31053,8.340529,13.349694
20221002T0000,19.32053,13.190529,16.070112
20221003T0000,18.740528,10.860529,14.462196
20221004T0000,21.40053,9.060529,14.635113
20221005T0000,25.410528,12.040529,17.484697
20221006T0000,20.05053,12.170529,15.882611
20221007T0000,21.610529,10.960529,16.745111
20221008T0000,19.160528,11.000529,15.581361
20221009T0000,19.06053,6.3605285,13.101361
20221010T0000,23.21053,13.970529,17.94678
20221011T0000,19.47053,13.080529,15.99678
20221012T0000,19.830528,10.460529,15.131362
20221013T0000,19.500528,10.740529,15.041362
20221014T0000,19.56053,12.8005295,15.311364
20221015T0000,23.160528,14.030529,17.592196
20221016T0000,25.07053,12.850529,18.220945
20221017T0000,24.680529,14.130529,19.563864
20221018T0000,24.04053,15.750529,19.42553
20221019T0000,22.910528,12.0505295,16.99011
20221020T0000,22.110529,11.640529,17.208029
20221021T0000,20.270529,15.360529,17.467613
20221022T0000,21.170528,12.130529,17.260113
20221023T0000,24.40053,9.310529,17.064695
20221024T0000,21.280529,14.470529,17.822195
20221025T0000,19.670528,12.100529,15.918862
20221026T0000,21.88053,13.930529,17.548029
20221027T0000,24.930529,13.200529,17.69178
20221028T0000,27.63053,13.740529,19.840946
20221029T0000,25.930529,14.360529,19.566362
20221030T0000,22.97053,14.910529,18.940529
20221031T0000,21.79053,13.5505295,17.00886
20221101T0000,17.250528,12.590529,15.269279
20221102T0000,16.080528,8.730529,12.703446
20221103T0000,18.180529,7.1305285,12.102196
20221104T0000,12.440529,6.6605287,10.010947
20221105T0000,11.430529,6.5305285,8.98178
20221106T0000,15.690529,3.2205286,9.643445
20221107T0000,18.090528,7.3605285,12.287613
20221108T0000,19.600529,7.2405286,13.348029
20221109T0000,15.420529,11.940529,13.733028
20221110T0000,14.700529,7.7305284,11.588863
20221111T0000,16.45053,5.0305285,10.401779
20221112T0000,15.140529,5.8005285,10.033446
20221113T0000,13.600529,3.9105287,8.27803
20221114T0000,15.660529,4.5805287,11.338447
20221115T0000,16.270529,8.610529,11.648029
20221116T0000,14.630529,8.710529,11.375112
20221117T0000,15.740529,9.200529,12.480531
20221118T0000,10.670529,7.1105285,9.098863
20221119T0000,10.180529,5.6305285,7.9101124
20221120T0000,9.330529,5.5705285,7.167612
20221121T0000,11.730529,5.9205284,8.259696
20221122T0000,9.860529,4.5205283,7.1601124
20221123T0000,11.390529,3.1105285,7.1759453
20221124T0000,11.370529,3.7905285,8.092611
20221125T0000,10.450529,2.6305285,6.7980294
20221126T0000,10.5505295,4.0505285,7.341778
20221127T0000,11.830529,0.48052865,5.8688626
20221128T0000,11.470529,7.0605288,8.900113
20221129T0000,9.930529,6.8505287,8.09761
20221130T0000,8.230529,4.5705285,6.868862
20221201T0000,5.9605284,3.7505286,4.637195
20221202T0000,4.9905286,1.2005286,3.030945
20221203T0000,5.4205284,-0.58947134,2.075112
20221204T0000,3.8605285,0.90052867,2.2455285
20221205T0000,7.9305286,2.3005285,4.983862
20221206T0000,5.8405285,1.1205287,3.5617788
20221207T0000,5.0005283,1.1105287,2.3809457
20221208T0000,4.7805285,-0.82947135,1.4109454
20221209T0000,2.9905286,-0.65947133,1.0855286
20221210T0000,1.8305286,-1.7894714,0.053028684
20221211T0000,3.9505286,-3.2894714,-0.508638
20221212T0000,1.2505287,-2.9994714,-1.3832213
20221213T0000,2.3105285,-1.8994713,-0.15280466
20221214T0000,7.8805285,1.0005287,4.218862
20221215T0000,3.0605285,-0.68947136,1.230112
20221216T0000,0.9505287,-4.3894715,-1.2857213
20221217T0000,2.0705285,-3.6294715,-1.7886381
20221218T0000,3.7105286,-3.9494715,-0.009054621
20221219T0000,12.570529,0.7105287,6.1351123
20221220T0000,14.640529,7.8305287,10.863862
20221221T0000,13.200529,8.690529,10.776779
20221222T0000,12.940529,10.080529,11.204697
20221223T0000,15.470529,11.530529,13.226779
20221224T0000,13.150529,9.890529,11.059696
20221225T0000,16.14053,8.920529,11.130113
20221226T0000,14.720529,7.8905287,10.387196
20221227T0000,7.8005285,4.000529,5.985945
20221228T0000,12.920529,4.1105285,7.70178
20221229T0000,13.960529,7.9305286,9.903445
20221230T0000,14.450529,3.7405286,9.671363
20221231T0000,19.32053,12.0505295,15.142612
20230101T0000,17.48053,7.8705287,13.326362
20230102T0000,16.190529,9.580529,13.075112
20230103T0000,11.460529,6.2705283,8.952611
20230104T0000,12.500529,3.8005285,8.379277
20230105T0000,12.740529,6.540529,10.551363
20230106T0000,12.010529,6.3605285,9.026363
20230107T0000,13.8005295,4.8705287,8.385529
20230108T0000,9.420529,4.2505283,7.270946
20230109T0000,8.490529,4.0505285,5.8517785
20230110T0000,8.280529,2.1405284,5.188029
20230111T0000,14.190529,6.4705286,9.312613
20230112T0000,10.880529,5.6505284,8.419695
20230113T0000,10.870529,5.2805285,8.077612
20230114T0000,12.460529,2.1505284,7.942612
20230115T0000,10.850529,3.8405285,6.9701123
20230116T0000,7.7705283,2.5405285,4.2142787
20230117T0000,6.5205283,0.020528657,3.051778
20230118T0000,3.4605286,-0.45947134,1.1055287
20230119T0000,2.8605285,-1.2094713,0.5834452
20230120T0000,2.2005286,-1.6194713,-0.06738794
20230121T0000,3.2605286,-2.3894715,0.048861932
20230122T0000,3.4805286,-1.1994714,0.56011194
20230123T0000,4.5205283,-2.6494715,1.0217785
20230124T0000,5.040529,-1.3294713,1.7455287
20230125T0000,6.1005287,-2.1094716,1.2171953
20230126T0000,3.5205286,-1.6194713,0.8288619
20230127T0000,4.9105287,-2.3094714,1.152612
20230128T0000,4.6105285,-2.6594715,0.119695246
20230129T0000,4.7705283,-3.7994714,-0.27780473
20230130T0000,5.8005285,-0.9894713,1.877195
20230131T0000,6.5205283,0.37052867,3.796362
20230201T0000,7.0705285,3.3705285,5.267612
20230202T0000,8.860529,3.7905285,6.0996957
20230203T0000,9.8005295,5.0605288,7.653445
20230204T0000,9.640529,2.9905286,6.570112
20230205T0000,6.6605287,1.2005286,3.9655287
20230206T0000,7.5305285,0.7705287,3.219695
20230207T0000,5.0305285,-0.90947133,1.233862
20230208T0000,4.4105287,-4.3794713,-0.19863816
20230209T0000,7.2605286,-1.7494713,2.5046954
20230210T0000,6.7705283,-0.11947135,3.093445
20230211T0000,8.670529,1.6405287,4.312195
20230212T0000,12.070529,1.1205287,5.3501124
20230213T0000,12.010529,1.4305286,5.885945
20230214T0000,13.250529,3.2405286,6.930945
20230215T0000,13.430529,3.7405286,8.298446
20230216T0000,14.510529,3.0605285,8.576778
20230217T0000,15.030529,8.250529,11.775947
20230218T0000,16.13053,10.170529,12.391364
20230219T0000,12.410529,8.400529,10.178028
20230220T0000,14.690529,5.1405287,10.045945
20230221T0000,15.870529,6.0805287,10.453862
20230222T0000,14.980529,6.6205287,10.682612
20230223T0000,14.570529,7.8505287,10.931779
20230224T0000,14.640529,5.4805284,9.959278
20230225T0000,7.3505287,0.73052865,4.829695
20230226T0000,3.0505285,-0.82947135,0.75969535
20230227T0000,5.1605287,-1.8694713,1.3855286
20230228T0000,8.3005295,-1.0494714,3.0859451
20230301T0000,9.890529,-3.0494714,2.4726121
20230302T0000,10.220529,-1.6494713,3.7146957
20230303T0000,11.080529,0.0005286578,5.878446
20230304T0000,9.470529,0.7505287,4.600945
20230305T0000,8.110529,-0.12947133,3.7796953
20230306T0000,7.9205284,1.7705287,4.6542788
20230307T0000,9.270529,0.7005287,4.9851117
20230308T0000,16.04053,3.3105285,9.834696
20230309T0000,15.980529,8.830529,12.215528
20230310T0000,11.330529,3.5905285,8.603862
20230311T0000,8.570529,0.65052867,4.9542785
20230312T0000,13.790529,6.2805285,9.939696
20230313T0000,21.520529,9.460529,15.629279
20230314T0000,12.030529,2.5505285,8.717612
20230315T0000,9.960529,0.50052863,5.647196
20230316T0000,16.750528,1.5805286,8.213445
20230317T0000,20.96053,4.6905284,12.052611
20230318T0000,17.38053,7.0505285,12.840945
20230319T0000,13.850529,8.8005295,11.488446
20230320T0000,14.750529,7.2205286,10.52428
20230321T0000,16.79053,6.7705283,12.0784445
20230322T0000,18.520529,7.1805286,13.414695
20230323T0000,18.940529,10.440529,14.81803
20230324T0000,17.21053,10.270529,14.2605295
20230325T0000,12.840529,7.6305285,9.9984455
20230326T0000,11.880529,5.9205284,8.639696
20230327T0000,7.2205286,0.87052864,4.780112
20230328T0000,12.630529,0.37052867,6.9471955
20230329T0000,20.420528,7.9605284,14.510112
20230330T0000,18.840528,10.830529,15.060112
20230331T0000,14.140529,8.320529,11.604697
20230401T0000,12.000529,7.3205285,9.034695
20230402T0000,11.930529,7.3005285,9.646779
20230403T0000,11.020529,2.6205285,7.148445
20230404T0000,11.270529,-0.19947135,5.064278
20230405T0000,10.450529,-0.83947134,5.1580286
20230406T0000,12.890529,2.0405285,8.228446
20230407T0000,9.720529,5.9305286,7.946362
20230408T0000,13.130529,5.7305284,9.444695
20230409T0000,15.730529,4.1205287,10.238862
20230410T0000,18.170528,3.4905286,12.265113
20230411T0000,14.360529,9.780529,11.724278
20230412T0000,18.670528,6.1105285,11.9584465
20230413T0000,10.480529,3.3505285,6.9855285
20230414T0000,13.950529,3.0405285,8.760944
20230415T0000,13.420529,4.8705287,9.798446
20230416T0000,12.510529,5.8505287,9.290946
20230417T0000,14.0505295,5.6005287,10.110529
20230418T0000,17.37053,3.9005284,10.654279
20230419T0000,15.290529,4.9805284,10.090944
20230420T0000,11.100529,2.9205287,7.267195
20230421T0000,17.660528,2.4905286,11.563447
20230422T0000,23.15053,10.290529,15.718448
20230423T0000,20.40053,10.350529,14.228863
20230424T0000,13.820529,6.9205284,10.490529
20230425T0000,11.500529,5.8105288,9.030112
20230426T0000,15.8005295,3.6805286,10.658445
20230427T0000,18.530529,9.820529,14.583863
20230428T0000,18.020529,12.320529,15.473446
20230429T0000,19.70053,12.770529,16.562613
20230430T0000,20.110529,9.110529,15.198445
20230501T0000,15.950529,11.320529,13.157613
20230502T0000,17.37053,9.240529,13.415944
20230503T0000,21.22053,6.0305285,14.411362
20230504T0000,23.940529,8.240529,17.215946
20230505T0000,21.88053,14.430529,17.96303
20230506T0000,22.65053,13.3005295,18.201363
20230507T0000,18.830528,13.680529,15.853862
20230508T0000,19.80053,13.580529,16.38178
20230509T0000,20.830528,12.460529,16.098028
20230510T0000,15.410529,10.170529,12.606778
20230511T0000,15.040529,9.200529,12.1009445
20230512T0000,16.82053,10.410529,13.313029
20230513T0000,16.30053,10.410529,13.33928
20230514T0000,16.660528,10.490529,13.743028
20230515T0000,18.090528,11.640529,14.893028
20230516T0000,14.650529,7.1205287,11.697613
20230517T0000,16.430529,3.6805286,10.620112
20230518T0000,18.750528,2.8405285,12.330112
20230519T0000,19.98053,7.6305285,14.709694
20230520T0000,22.47053,10.480529,17.268448
20230521T0000,24.180529,13.910529,19.71178
20230522T0000,24.88053,14.880529,19.77053
20230523T0000,21.87053,13.600529,18.24428
20230524T0000,18.090528,10.270529,14.060945
20230525T0000,24.81053,8.000528,16.367195
20230526T0000,24.30053,10.560529,18.013863
20230527T0000,25.580528,10.790529,18.351366
20230528T0000,26.12053,11.740529,19.132198
20230529T0000,26.780529,12.450529,19.720526
20230530T0000,25.030529,11.120529,18.215113
20230531T0000,25.46053,9.020529,18.595112
20230601T0000,25.71053,12.420529,20.271364
20230602T0000,25.46053,12.790529,19.57178
20230603T0000,25.520529,12.900529,20.058863
20230604T0000,25.850529,16.010529,20.809694
20230605T0000,25.330528,15.400529,20.260529
20230606T0000,26.12053,14.5505295,20.730947
20230607T0000,26.430529,12.310529,20.497614
20230608T0000,27.740528,15.990529,22.015114
20230609T0000,28.170528,15.660529,22.979698
20230610T0000,26.680529,16.90053,22.484278
20230611T0000,27.80053,18.20053,22.581366
20230612T0000,28.32053,15.080529,22.228027
20230613T0000,26.770529,13.130529,20.432196
20230614T0000,26.530529,10.810529,19.68428
20230615T0000,25.79053,13.940529,20.704697
20230616T0000,26.73053,15.920529,21.854696
20230617T0000,28.88053,14.310529,22.898447
20230618T0000,30.46053,16.920528,24.59553
20230619T0000,30.96053,20.56053,25.97928
20230620T0000,32.84053,20.63053,26.687609
20230621T0000,30.54053,20.240528,25.226362
20230622T0000,32.74053,18.07053,24.808863
20230623T0000,27.000528,16.520529,21.863861
20230624T0000,28.590528,14.790529,22.41636
20230625T0000,30.350529,14.490529,23.72886
20230626T0000,29.920528,19.330528,24.940947
20230627T0000,25.97053,16.64053,21.609278
20230628T0000,27.600529,15.780529,22.228027
20230629T0000,28.73053,16.270529,23.262194
20230630T0000,22.57053,17.500528,19.64428
20230701T0000,23.110529,13.560529,19.213863
20230702T0000,25.440529,15.220529,20.28511
20230703T0000,25.930529,13.500529,20.572197
20230704T0000,25.510529,15.960529,21.398445
20230705T0000,24.430529,15.370529,20.463448
20230706T0000,26.31053,13.850529,20.785112
20230707T0000,31.47053,14.400529,24.247194
20230708T0000,33.200527,18.90053,26.917612
20230709T0000,35.16053,21.010529,28.980112
20230710T0000,32.60053,20.71053,27.843447
